timestamp,station_id,sensor_tag
2025-08-30T02:01:00,30,T
2025-08-30T02:59:00,88,H
2025-08-30T03:07:00,96,P
2025-08-30T04:39:00,88,H
2025-08-30T21:06:00,75,P
2025-08-30T22:46:00,75,P
2025-08-31T05:33:00,82,H
2025-08-31T07:13:00,82,H
2025-08-31T11:48:00,57,P
2025-08-31T13:28:00,57,P
2025-08-31T14:06:00,95,T
2025-08-31T15:46:00,95,T
2025-08-31T17:34:00,3,P
2025-08-31T17:58:00,27,H
2025-08-31T19:14:00,3,P
2025-08-31T19:38:00,27,H
2025-08-31T21:39:00,48,P
2025-08-31T23:19:00,48,P
2025-09-01T02:39:00,48,H
2025-09-01T03:36:00,5,P
2025-09-01T04:19:00,48,H
2025-09-01T05:16:00,5,P
2025-09-01T06:18:00,67,H
2025-09-01T07:57:00,66,H
2025-09-01T07:58:00,67,H
2025-09-01T09:37:00,66,H
2025-09-02T06:23:00,12,H
2025-09-02T08:03:00,12,H
2025-09-02T11:35:00,24,P
2025-09-02T12:30:00,79,H
2025-09-02T13:15:00,24,P
2025-09-02T14:10:00,79,H
2025-09-02T15:14:00,43,P
2025-09-02T15:50:00,79,T
2025-09-02T16:54:00,43,P
2025-09-02T16:56:00,45,T
2025-09-02T17:30:00,79,TH
2025-09-02T18:36:00,45,T
2025-09-02T19:10:00,79,H
2025-09-02T21:58:00,47,P
2025-09-02T23:38:00,47,P
2025-09-03T03:06:00,55,H
2025-09-03T04:46:00,55,H
2025-09-03T09:11:00,20,P
2025-09-03T10:51:00,20,P
2025-09-03T13:10:00,59,P
2025-09-03T14:50:00,59,P
2025-09-03T17:48:00,37,T
2025-09-03T19:28:00,37,T
2025-09-03T19:47:00,56,P
2025-09-03T21:15:00,44,P
2025-09-03T21:22:00,51,H
2025-09-03T21:27:00,56,P
2025-09-03T21:28:00,57,H
2025-09-03T22:41:00,30,P
2025-09-03T22:55:00,44,P
2025-09-03T23:02:00,51,H
2025-09-03T23:08:00,57,H
2025-09-04T00:00:00,9,T
2025-09-04T00:21:00,30,P
2025-09-04T01:40:00,9,T
2025-09-04T07:47:00,76,H
2025-09-04T08:25:00,14,H
2025-09-04T09:27:00,76,H
2025-09-04T09:58:00,7,T
2025-09-04T10:05:00,14,H
2025-09-04T10:32:00,41,H
2025-09-04T11:38:00,7,T
2025-09-04T12:11:00,40,P
2025-09-04T12:12:00,41,H
2025-09-04T13:51:00,40,P
2025-09-04T18:35:00,24,P
2025-09-04T18:45:00,34,P
2025-09-04T20:15:00,24,P
2025-09-04T20:25:00,34,P
2025-09-04T20:48:00,57,H
2025-09-04T22:15:00,44,H
2025-09-04T22:28:00,57,H
2025-09-04T23:55:00,44,H
2025-09-05T02:08:00,77,H
2025-09-05T03:48:00,77,H
2025-09-05T04:30:00,19,H
2025-09-05T06:04:00,13,P
2025-09-05T06:10:00,19,H
2025-09-05T07:44:00,13,P
2025-09-05T09:40:00,29,T
2025-09-05T11:20:00,29,T
2025-09-05T11:22:00,31,P
2025-09-05T13:02:00,31,P
2025-09-05T14:08:00,97,H
2025-09-05T15:48:00,97,H
2025-09-05T16:30:00,39,P
2025-09-05T19:32:00,21,T
2025-09-06T02:26:00,35,P
2025-09-06T04:06:00,35,P
2025-09-06T11:47:00,96,T
2025-09-06T11:55:00,4,H
2025-09-06T13:27:00,96,T
2025-09-06T13:35:00,4,H
2025-09-06T22:45:00,54,P
2025-09-07T00:25:00,54,P
2025-09-07T15:10:00,39,P
2025-09-07T16:50:00,39,P
2025-09-07T21:49:00,38,P
2025-09-07T23:29:00,38,P
2025-09-08T00:36:00,5,P
2025-09-08T02:16:00,5,P
2025-09-08T02:30:00,19,H
2025-09-08T04:10:00,19,H
2025-09-08T04:45:00,54,T
2025-09-08T06:25:00,54,T
2025-09-08T06:31:00,60,T
2025-09-08T07:42:00,31,P
2025-09-08T08:11:00,60,T
2025-09-08T09:22:00,31,P
2025-09-08T11:12:00,41,H
2025-09-08T11:35:00,64,T
2025-09-08T12:52:00,41,H
2025-09-08T13:15:00,64,T
2025-09-08T23:08:00,57,T
2025-09-09T00:48:00,57,T
2025-09-09T06:58:00,27,T
2025-09-09T08:38:00,27,T
2025-09-09T10:09:00,18,T
2025-09-09T11:49:00,18,T
2025-09-09T14:04:00,53,T
2025-09-09T15:44:00,53,T
2025-09-09T18:16:00,5,T
2025-09-09T19:56:00,5,T
2025-09-09T21:41:00,10,H
2025-09-09T22:23:00,52,P
2025-09-09T23:21:00,10,H
2025-09-09T23:53:00,42,T
2025-09-10T00:03:00,52,P
2025-09-10T01:33:00,42,T
2025-09-10T03:24:00,53,H
2025-09-10T05:04:00,53,H
2025-09-10T07:27:00,96,H
2025-09-10T09:07:00,96,H
2025-09-10T09:26:00,15,P
2025-09-10T11:06:00,15,P
2025-09-10T11:52:00,61,P
2025-09-10T12:04:00,73,T
2025-09-10T13:32:00,61,P
2025-09-10T13:44:00,73,T
2025-09-10T14:33:00,22,P
2025-09-10T15:32:00,81,P
2025-09-10T15:53:00,2,H
2025-09-10T16:13:00,22,P
2025-09-10T17:12:00,81,P
2025-09-10T17:19:00,88,H
2025-09-10T17:33:00,2,H
2025-09-10T18:59:00,88,H
2025-09-10T22:58:00,27,H
2025-09-11T00:38:00,27,H
2025-09-11T01:07:00,56,T
2025-09-11T02:30:00,39,T
2025-09-11T02:47:00,56,T
2025-09-11T03:58:00,27,P
2025-09-11T04:10:00,39,T
2025-09-11T05:38:00,27,P
2025-09-11T06:34:00,83,P
2025-09-11T08:14:00,83,P
2025-09-11T13:25:00,94,T
2025-09-11T15:05:00,94,T
2025-09-11T15:33:00,22,T
2025-09-11T17:13:00,22,T
2025-09-11T21:54:00,3,H
2025-09-11T23:31:00,0,T
2025-09-11T23:34:00,3,H
2025-09-12T00:49:00,78,T
2025-09-12T01:11:00,0,T
2025-09-12T01:30:00,19,P
2025-09-12T02:29:00,78,T
2025-09-12T03:10:00,19,P
2025-09-12T03:59:00,68,P
2025-09-12T05:39:00,68,P
2025-09-12T15:29:00,58,H
2025-09-12T17:09:00,58,H
2025-09-12T18:20:00,29,T
2025-09-12T20:00:00,29,T
2025-09-12T23:35:00,44,P
2025-09-13T01:15:00,44,P
2025-09-13T01:52:00,81,T
2025-09-13T03:05:00,54,T
2025-09-13T03:32:00,81,T
2025-09-13T04:45:00,54,T
2025-09-13T05:08:00,77,H
2025-09-13T06:48:00,77,H
2025-09-13T08:30:00,79,T
2025-09-13T10:10:00,79,T
2025-09-13T10:17:00,86,H
